no,name,date,how_old,fuel,length,person,hp,sil,tok,method,auto_stick,dom_for,new_price,old_price
10468,현대 뉴스타렉스 점보 밴 CRDI 3인승 GRX 판넬밴 고급형,05/12(06년형),2006.0,디젤,17만km,,145.0,,33.0,FR,,국산,1675.0,440.0
10469,현대 제네시스 BH330 그랜드 프라임팩,09/09(10년형),2010.0,가솔린,14만km,,262.0,6.0,32.1,FR,,국산,4440.0,1150.0
10470,현대 쏘나타 더 브릴리언트 2.0 LPi 스타일,13/01,2013.0,LPG,14만km,,157.0,,20.0,FF,,국산,,759.0
10471,쌍용 액티언 스포츠 AX7 4WD 패션,07/05(08년형),2008.0,디젤,10만km,,145.0,,31.6,FR,,국산,2390.0,1290.0
10472,기아 쏘렌토R 2.0 TLX 2WD 최고급형,11/09(12년형),2012.0,디젤,18만km,,184.0,4.0,40.0,FF,,국산,2889.0,880.0
10473,기아 쏘울 EV,16/12(17년형),2017.0,전기,2만km,,111.0,,29.1,FF,,국산,4553.0,1570.0
10474,현대 그랜져HG 240 럭셔리,12/06,2012.0,가솔린,7만km,,201.0,4.0,25.5,FF,,국산,2994.0,1450.0
10475,제네시스 G70 3.3 T-GDi AWD 스포츠 슈프림,17/09(18년형),2018.0,가솔린,9천km,,370.0,6.0,52.0,AWD,,국산,5410.0,4600.0
10476,GM대우 윈스톰 LT 5인승 2WD 최고급형,09/09,2009.0,디젤,11만km,,150.0,4.0,32.6,FF,,국산,2693.0,872.0
10477,현대 베라크루즈 4WD 익스클루시브 스페셜,15/01,2015.0,디젤,2만km,,255.0,6.0,47.9,4WD,,국산,4166.0,3300.0
10478,쉐보레 스파크 LPGi L,14/10,2014.0,LPG,9만km,,65.0,4.0,9.3,FF,,국산,1025.0,398.0
10479,현대 쏘나타 더 브릴리언트 2.0 LPi 스마트,14/03,2014.0,LPG,7만km,,157.0,,20.0,FF,,국산,,749.0
10480,기아 봉고3 익스하이 내장탑차,16/06,2016.0,디젤,3만km,,,,,,수동,국산,,1130.0
10481,현대 제네시스 쿠페 200 터보 P,10/04,2010.0,가솔린,12만km,,210.0,4.0,30.5,FR,,국산,2641.0,720.0
10482,기아 스포티지R 2.0 디젤 2WD TLX 고급형,10/07(11년형),2011.0,디젤,12만km,5.0,184.0,4.0,40.0,FF,수동,국산,2187.0,890.0
10483,현대 싼타페TM 2.0 디젤 2WD 익스클루시브 스페셜,18/12(19년형),2019.0,디젤,8천km,,186.0,4.0,41.0,FF,,국산,3333.0,3350.0
10484,현대 벨로스터 1.4 T-GDi 모던 코어 JS,20/04(19년형),2019.0,가솔린,1천km,,140.0,4.0,24.7,FF,,국산,2339.0,1899.0
10485,기아 더 뉴 K7 3.0 GDI 프레스티지,13/07,2013.0,가솔린,11만km,,270.0,6.0,31.6,FF,,국산,3430.0,1820.0
10486,현대 그랜저 뉴 럭셔리 Q270 프리미어 스마트팩,09/09(10년형),2010.0,가솔린,22만km,,195.0,6.0,25.5,FF,,국산,3598.0,490.0
10487,기아 스포티지R 2.0 디젤 2WD TLX 고급형,10/09(11년형),2011.0,디젤,7만km,5.0,184.0,4.0,40.0,FF,수동,국산,2187.0,750.0
10488,GM대우 라세티 프리미어 ID CDX 고급형,10/05,2010.0,가솔린,10만km,,142.0,4.0,17.9,FF,,국산,1854.0,470.0
10489,기아 더 뉴 K5 2.0 LPi 프레스티지,13/11(14년형),2014.0,LPG,8만km,,155.0,,19.8,FF,,국산,,1099.0
10490,현대 뉴 카운티 단축 어린이 34인승,14/03,2014.0,디젤,2만km,,,,,,수동,국산,,4580.0
10491,현대 에쿠스 GS 300 밸류,04/04,2004.0,가솔린,12만km,,203.0,6.0,25.8,FF,,국산,4090.0,590.0
10492,기아 더 뉴 스포티지R 2.0 디젤 2WD 프레스티지,14/06,2014.0,디젤,4만km,,184.0,4.0,41.0,FF,,국산,2565.0,1890.0
10493,현대 아반떼MD M16 GDi 에비뉴,13/02,2013.0,가솔린,6만km,,140.0,4.0,16.9,FF,,국산,1785.0,1090.0
10494,GM대우 알페온 EL300 슈프림,15/03,2015.0,가솔린,6천km,,263.0,6.0,29.6,FF,,국산,3833.0,3190.0
10495,현대 제네시스 쿠페 380 GT R,10/03,2010.0,가솔린,9만km,,,,,,수동,국산,3392.0,1390.0
10496,기아 K3 1.6 GDI 디럭스,13/03,2013.0,가솔린,6만km,,140.0,4.0,16.9,FF,,국산,1520.0,750.0
10497,현대 i30 1.6 VVT 프리미어,08/07,2008.0,가솔린,14만km,,121.0,4.0,15.7,FF,,국산,1685.0,450.0
10498,현대 뉴 에쿠스 VS380 모던,15/04,2015.0,가솔린,3만km,,334.0,6.0,40.3,FR,,국산,6783.0,4890.0
10499,현대 그랜져HG 300 익스클루시브,16/06(17년형),2017.0,가솔린,1만km,,270.0,6.0,31.5,FF,,국산,3628.0,2830.0
10500,현대 포터Ⅱ 초장축 슈퍼캡 CRDi 기본형,12/02,2012.0,디젤,21만km,,133.0,,,,,국산,,699.0
10501,현대 제네시스 쿠페 200 터보 P,08/11(09년형),2009.0,가솔린,15만km,,210.0,4.0,30.5,FR,,국산,2641.0,530.0
10502,기아 K3 1.6 GDI 노블레스,12/11(13년형),2013.0,가솔린,7만km,,140.0,4.0,16.9,FF,,국산,1975.0,1230.0
10503,기아 올 뉴 카니발 2.2 디젤 11인승 디럭스,16/02,2016.0,디젤,6만km,,,,,,,국산,,1600.0
10504,현대 제네시스 쿠페 380 GT RW,09/02,2009.0,가솔린,12만km,,,,,,수동,국산,3428.0,999.0
10505,기아 올 뉴 K7 3.3 GDi 노블레스 스페셜,17/04,2017.0,가솔린,1만km,,290.0,6.0,35.0,FF,,국산,3975.0,2950.0
10506,기아 오피러스 프리미엄 GH270 스페셜 럭셔리,09/07(10년형),2010.0,가솔린,10만km,,195.0,6.0,25.6,FF,,국산,3927.0,1050.0
10507,현대 싼타페DM 2.2 VGT 4WD 프리미엄,13/03,2013.0,디젤,11만km,,200.0,4.0,44.5,4WD,,국산,3376.0,1650.0
10508,현대 제네시스 쿠페 380 GT R,10/04,2010.0,가솔린,11만km,,303.0,6.0,36.8,FR,,국산,3392.0,590.0
10509,기아 K3 1.6 GDI 트렌디,13/12(14년형),2014.0,가솔린,2만km,,140.0,4.0,16.9,FF,,국산,1837.0,1295.0
10510,현대 제네시스 BH330 럭셔리,08/04,2008.0,가솔린,14만km,,262.0,6.0,32.1,FR,,국산,4724.0,1190.0
10511,쌍용 코란도 스포츠 CX7 4WD 클럽,13/10(14년형),2014.0,디젤,5만km,,155.0,,36.7,4WD,,국산,,1730.0
10512,현대 더 뉴 제네시스 쿠페 380 GT R,12/10(13년형),2013.0,가솔린,7만km,,,,,,수동,국산,3536.0,2399.0
10513,현대 제네시스 쿠페 380 GT P,09/06,2009.0,가솔린,11만km,,303.0,6.0,36.8,FR,,국산,3042.0,579.0
10514,기아 오피러스 프리미엄 GH270 디럭스 스페셜,11/12,2011.0,가솔린,11만km,,195.0,6.0,25.6,FF,,국산,3781.0,1269.0
10515,현대 뉴 투스카니 2.0 GTS 레드팩,08/02,2008.0,가솔린,11만km,,143.0,4.0,19.0,FF,,국산,2021.0,450.0
10516,현대 제네시스 쿠페 380 GT P,09/09(10년형),2010.0,가솔린,15만km,,303.0,6.0,36.8,FR,,국산,3042.0,1270.0
10517,기아 스포티지 4세대 2.0 디젤 2WD 스타일 에디션,17/09(18년형),2018.0,디젤,5만km,,186.0,4.0,41.0,FF,,국산,2645.0,1790.0
10518,현대 i30 1.6 VGT 럭셔리,08/12(09년형),2009.0,디젤,16만km,5.0,117.0,4.0,26.5,FF,수동,국산,1803.0,450.0
10519,르노삼성 SM7 뉴 아트 SE23 플러스,10/05,2010.0,가솔린,6만km,,170.0,6.0,23.0,FF,,국산,2930.0,1330.0
10520,현대 뉴 투스카니 2.7 엘리사 고급형,07/07,2007.0,가솔린,10만km,4.0,167.0,6.0,25.0,FF,수동,국산,2462.0,490.0
10521,현대 YF쏘나타 2.0 Y20 LPi 럭셔리,10/11(11년형),2011.0,LPG,14만km,,157.0,,20.0,FF,,국산,,1000.0
10522,현대 벨로스터 터보 D 스펙 DCT,12/05(13년형),2013.0,가솔린,10만km,,,,,,수동,국산,2370.0,1190.0
10523,현대 싼타페DM 2.2 VGT 4WD 익스클루시브,14/11(15년형),2015.0,디젤,7만km,,200.0,4.0,44.5,4WD,,국산,3490.0,1900.0
10524,제네시스 G80 3.3 T-GDi AWD 스포츠,16/10(17년형),2017.0,가솔린,2천km,,370.0,6.0,52.0,AWD,,국산,6650.0,6700.0
10525,기아 올 뉴 K7 3.3 GDi 리미티드 플러스,17/04,2017.0,가솔린,11만km,,290.0,6.0,35.0,FF,,국산,3710.0,2030.0
10526,기아 포르테 쿱 2.0 CVVT 고급형,10/08,2010.0,가솔린,8만km,5.0,158.0,4.0,20.2,FF,수동,국산,1874.0,600.0
10527,현대 NF쏘나타 N20 럭셔리 고급형,06/02,2006.0,가솔린,19만km,,144.0,4.0,23.0,FF,,국산,2023.0,438.0
10528,쉐보레 더 넥스트 스파크 1.0 LTZ,15/10(16년형),2016.0,가솔린,6만km,,75.0,4.0,9.6,FF,,국산,1308.0,430.0
10529,기아 올 뉴 쏘렌토 2.0 디젤 4WD 노블레스 스페셜,15/01,2015.0,디젤,1만km,,186.0,4.0,41.0,4WD,,국산,3530.0,3200.0
10530,현대 뉴그랜져XG S25 고급형,04/04,2004.0,가솔린,21만km,,172.0,6.0,23.0,FF,,국산,2918.0,199.0
10531,쌍용 로디우스 RD400 11인승 2WD 고급형,04/11(05년형),2005.0,디젤,10만km,,165.0,5.0,34.7,FR,,국산,2245.0,377.0
10532,기아 그랜드카니발 리무진 롱 9인승 프레지던트,14/06,2014.0,디젤,3만km,,192.0,,36.5,FF,,국산,,2150.0
10533,르노삼성 SM5 뉴 임프레션 LPLi 장애우용 LE 익스클루시브,09/12(10년형),2010.0,LPG,14만km,,139.0,,19.4,FF,,국산,,590.0
10534,기아 로체 이노베이션 2.0 LEX 프리미엄,09/09(10년형),2010.0,가솔린,16만km,,163.0,4.0,20.1,FF,,국산,2367.0,590.0
10535,지바 일반 화물 운송트레일러,16/10,2016.0,기타,등록,,,,,,수동,국산,,490.0
10536,현대 제네시스 쿠페 200 터보 P,10/11(11년형),2011.0,가솔린,17만km,,210.0,4.0,30.5,FR,,국산,2723.0,590.0
10537,기아 더 뉴 쏘렌토 2.0 디젤 2WD 마스터,18/10(19년형),2019.0,디젤,3만km,,186.0,4.0,41.0,FF,,국산,3514.0,2930.0
10538,현대 그랜져TG Q270 LPI 모범형 패키지 1,07/02,2007.0,LPG,17만km,,165.0,,25.0,FF,,국산,230.0,320.0
10539,쌍용 뉴체어맨 CM500S 마제스티,04/11(05년형),2005.0,가솔린,21만km,,197.0,6.0,27.6,FR,,국산,4557.0,590.0
10540,르노삼성 뉴 SM3  SE 플러스,13/06(14년형),2014.0,가솔린,3만km,,117.0,4.0,16.1,FF,,국산,1768.0,720.0
10541,기아 포르테 쿱 1.6 GDI 럭셔리,11/01,2011.0,가솔린,12만km,,140.0,4.0,16.9,FF,,국산,1725.0,890.0
10542,현대 제네시스 BH330 럭셔리,09/09(10년형),2010.0,가솔린,14만km,,262.0,6.0,32.1,FR,,국산,4724.0,879.0
10543,현대 투싼ix 디젤 LX20 2WD 프리미엄,11/08(12년형),2012.0,디젤,13만km,,184.0,,40.0,FF,,국산,,780.0
10544,현대 더 뉴 제네시스 쿠페 380 GT P,12/03,2012.0,가솔린,6만km,,,,,,수동,국산,3278.0,2199.0
10545,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,19/09,2019.0,디젤,761km,,202.0,4.0,45.0,FF,,국산,5331.0,7900.0
10546,쉐보레 스파크 LPGi 밴,12/05,2012.0,LPG,10만km,,,,,,수동,국산,,268.0
10547,현대 포터Ⅱ 초장축 슈퍼캡 CRDi 기본형,16/02,2016.0,디젤,4만km,,133.0,,,,,국산,,1220.0
10548,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스,16/06,2016.0,디젤,8만km,,186.0,4.0,41.0,FF,,국산,3150.0,1750.0
10549,기아 더 뉴 모닝 밴 고급형,16/04,2016.0,가솔린,6만km,,78.0,,9.6,FF,,국산,1075.0,438.0
10550,르노삼성 뉴 SM3  SE,11/03,2011.0,가솔린,8만km,,112.0,4.0,15.9,FF,,국산,1590.0,795.0
10551,기아 K7 VG270 프레스티지 프리미엄,10/10(11년형),2011.0,가솔린,8만km,,200.0,6.0,26.0,FF,,국산,3805.0,1890.0
10552,기아 포르테 쿱 1.6 CVVT 고급형 레드프리미엄,10/08,2010.0,가솔린,8만km,,124.0,4.0,15.9,FF,,국산,1905.0,890.0
10553,쉐보레 스파크 LPGi LT,13/11(14년형),2014.0,LPG,9만km,,65.0,4.0,9.3,FF,,국산,1286.0,499.0
10554,기아 쏘렌토R 2.2 TLX 4WD 프리미엄,12/05,2012.0,디젤,17만km,,200.0,4.0,44.5,4WD,,국산,3411.0,990.0
10555,현대 제네시스 쿠페 200 터보 P,09/06(10년형),2010.0,가솔린,6만km,,210.0,4.0,30.5,FR,,국산,2641.0,1160.0
10556,현대 YF쏘나타 2.0 Y20 프리미어 최고급형,12/01,2012.0,가솔린,7만km,,165.0,4.0,20.2,FF,,국산,2580.0,760.0
10557,기아 뉴 카렌스 2.0 LPI 프리미엄,07/11(08년형),2008.0,LPG,17만km,,141.0,4.0,19.0,FF,,국산,2100.0,530.0
10558,쉐보레 스파크 S LT,14/04,2014.0,가솔린,13만km,,75.0,,9.6,FF,,국산,1373.0,477.0
10559,기아 뉴 오피러스 GH330 고급형,07/01,2007.0,가솔린,18만km,,247.0,6.0,31.5,FF,,국산,3880.0,760.0
10560,기아 스팅어 2.2 디젤 AWD 드림 에디션,17/12(18년형),2018.0,디젤,1만km,,202.0,4.0,45.0,AWD,,국산,4160.0,3900.0
10561,현대 제네시스 쿠페 200 터보 P,10/11(11년형),2011.0,가솔린,14만km,4.0,210.0,4.0,30.5,FR,수동,국산,2723.0,880.0
10562,현대 더 뉴 제네시스 쿠페 200 터보 S,14/03(15년형),2015.0,가솔린,8만km,,275.0,4.0,38.0,FR,,국산,3078.0,1460.0
10563,르노삼성 SM5 노바 디젤 D 프리미엄,15/03,2015.0,디젤,11만km,,110.0,4.0,24.5,FF,,국산,2590.0,890.0
10564,현대 그랜져TG Q270 디럭스,07/05,2007.0,가솔린,4만km,,195.0,6.0,25.6,FF,,국산,2771.0,590.0
10565,현대 싼타페 2.0 골드 디젤 2WD 고급형,05/00,2005.0,디젤,14만km,,126.0,,29.5,FF,,국산,2209.0,429.0
10566,기아 올 뉴 카니발 3.3 GDi 9인승 하이리무진 노블레스,18/02,2018.0,가솔린,4만km,,280.0,6.0,34.7,FF,,국산,5404.0,3850.0
10567,기아 올 뉴 모닝 1.0 가솔린 스마트,12/09(13년형),2013.0,가솔린,9만km,,,3.0,,FF,,국산,908.0,438.0
10568,현대 더 뉴 제네시스 쿠페 200 터보 S,12/09,2012.0,가솔린,11만km,,275.0,4.0,38.0,FR,,국산,2965.0,1340.0
10569,쌍용 티볼리 아머 1.6 디젤 4WD LX,17/09(18년형),2018.0,디젤,6만km,,115.0,,30.6,4WD,,국산,2600.0,1450.0
10570,쉐보레 크루즈 5도어 2.0 LTZ 플러스,12/04,2012.0,디젤,12만km,,163.0,4.0,36.7,FF,,국산,2246.0,490.0
10571,현대 아반떼MD M16 GDi 프리미엄,12/09(13년형),2013.0,가솔린,15만km,,140.0,4.0,16.9,FF,,국산,1955.0,690.0
10572,현대 i40 살룬 1.7 VGT 모던,13/09(14년형),2014.0,디젤,3만km,,140.0,4.0,33.0,FF,,국산,2925.0,1800.0
10573,현대 뉴 에쿠스 VS 380 프라임 VIP팩,10/07,2010.0,가솔린,12만km,,290.0,6.0,36.5,FR,,국산,7980.0,2390.0
10574,현대 그랜져TG Q270 럭셔리 스마트팩,06/07,2006.0,가솔린,20만km,,195.0,6.0,25.6,FF,,국산,3180.0,890.0
10575,르노삼성 QM3 LE,15/04,2015.0,디젤,1만km,,90.0,4.0,22.4,FF,,국산,2380.0,1190.0
10576,기아 더 뉴 K5 터보 노블레스,13/07(14년형),2014.0,가솔린,8만km,,271.0,4.0,37.1,FF,,국산,2995.0,1150.0
10577,르노삼성 SM5 뉴 임프레션 LE,08/07(09년형),2009.0,가솔린,11만km,,143.0,4.0,20.0,FF,,국산,2390.0,500.0
10578,르노삼성 SM7 뉴 아트 RE23,08/12(09년형),2009.0,가솔린,14만km,,170.0,6.0,23.0,FF,,국산,3210.0,590.0
10579,르노삼성 QM3 LE,17/07,2017.0,디젤,4천km,,90.0,4.0,22.4,FF,,국산,2320.0,1700.0
10580,현대 제네시스 쿠페 200 터보 P,08/12(09년형),2009.0,가솔린,7만km,,210.0,4.0,30.5,FR,,국산,2641.0,870.0
10581,현대 포터Ⅱ 초장축 슈퍼캡 디럭스 기본형,11/11(12년형),2012.0,디젤,11만km,3.0,123.0,,25.0,FR,수동,국산,,780.0
10582,현대 트라제XG 2.0 GLS 디젤 9인승 기본형,02/10,2002.0,디젤,14만km,,126.0,4.0,29.5,FF,,국산,1944.0,299.0
10583,GM대우 라세티 프리미어 디젤 SX 고급형,09/04,2009.0,디젤,12만km,5.0,163.0,4.0,36.7,FF,수동,국산,1863.0,650.0
10584,기아 더 프레스티지 K7 2.4 GDI 디럭스,11/07(12년형),2012.0,가솔린,11만km,,201.0,4.0,25.5,FF,,국산,2980.0,1390.0
10585,현대 제네시스 BH330 럭셔리,10/11(11년형),2011.0,가솔린,15만km,,262.0,6.0,32.1,FR,,국산,4724.0,919.0
10586,기아 K5 하이브리드 프레스티지,13/06,2013.0,가솔린+전기,9만km,,191.0,4.0,27.0,FF,,국산,3278.0,950.0
10587,현대 제네시스 BH330 럭셔리,09/06,2009.0,가솔린,18만km,,262.0,6.0,32.1,FR,,국산,4724.0,890.0
10588,현대 쏘나타 더 브릴리언트 2.0 LPi 스마트,13/09(14년형),2014.0,LPG,6만km,,157.0,,20.0,FF,,국산,,790.0
10589,르노삼성 QM3 LE,15/05,2015.0,디젤,10만km,,90.0,4.0,22.4,FF,,국산,2380.0,590.0
10590,르노삼성 SM5 노바 SE,15/07,2015.0,가솔린,2만km,,141.0,4.0,19.8,FF,,국산,2480.0,1680.0
10591,기아 쏘렌토R 2.0 TLX 2WD 프리미엄,09/09(10년형),2010.0,디젤,11만km,,184.0,4.0,40.0,FF,,국산,2893.0,1088.0
10592,쌍용 액티언 스포츠 AX5 2WD 클럽,11/02,2011.0,디젤,14만km,,145.0,,31.6,FR,,국산,2096.0,588.0
10593,기아 더 뉴 K7 3.0 GDI 프레스티지 스페셜,13/03,2013.0,가솔린,12만km,,270.0,6.0,31.6,FF,,국산,3688.0,1590.0
10594,현대 YF쏘나타 2.0 Y20 LPi 탑,10/01,2010.0,LPG,17만km,,157.0,,20.0,FF,,국산,,580.0
10595,현대 아반떼MD M16 GDi 럭셔리,11/04,2011.0,가솔린,7만km,,,4.0,,FF,,국산,1520.0,1090.0
10596,기아 K3 1.6 GDI 럭셔리,13/03,2013.0,가솔린,10만km,,140.0,4.0,16.9,FF,,국산,1708.0,819.0
10597,현대 아반떼MD M16 GDi 탑,10/08(11년형),2011.0,가솔린,11만km,,140.0,4.0,16.9,FF,,국산,1890.0,860.0
10598,현대 그랜져TG Q270 LPI 모범형 패키지 1,07/06,2007.0,LPG,17만km,,165.0,,25.0,FF,,국산,230.0,760.0
10599,현대 뉴그랜져XG S25 슈퍼형,02/10,2002.0,가솔린,21만km,,172.0,6.0,23.5,FF,,국산,3293.0,290.0
10600,현대 그랜드스타렉스 VAN 3인승 CVX 럭셔리,12/02,2012.0,디젤,31만km,,174.0,,41.0,FR,,국산,1920.0,550.0
10601,현대 e-카운티 롱바디 슈퍼 25인승,08/03,2008.0,디젤,8만km,,170.0,,62.0,,수동,국산,,1388.0
10602,쉐보레 스파크 LPGi 밴,14/08,2014.0,LPG,3만km,,,,,,,국산,,448.0
10603,기아 올 뉴 모닝 1.0 가솔린 럭셔리,11/10(12년형),2012.0,가솔린,7만km,,82.0,3.0,9.6,FF,,국산,1176.0,588.0
10604,현대 쏘나타 뉴 라이즈 2.0 CVVL 스마트,17/11(18년형),2018.0,가솔린,2만km,,163.0,4.0,20.0,FF,,국산,2545.0,1050.0
10605,쉐보레 올란도 2.0 LPI LTZ 프리미엄,11/09(12년형),2012.0,LPG,3만km,,140.0,4.0,18.8,FF,,국산,2358.0,950.0
10606,기아 K5 2.0 LPi 디럭스,10/06(11년형),2011.0,LPG,10만km,,144.0,,19.3,FF,,국산,,730.0
10607,쌍용 코란도 스포츠 CX7 4WD 패션,13/11(14년형),2014.0,디젤,7만km,,155.0,,36.7,4WD,,국산,,1780.0
10608,르노삼성 SM5 노바 SE,15/02,2015.0,가솔린,4만km,,141.0,4.0,19.8,FF,,국산,2480.0,1090.0
10609,쌍용 렉스턴W 노블레스 4WD,15/05,2015.0,디젤,1만km,,155.0,4.0,36.7,4WD,,국산,3877.0,3000.0
10610,현대 그랜져TG Q270 럭셔리,05/11(06년형),2006.0,가솔린,16만km,,195.0,6.0,25.6,FF,,국산,2971.0,350.0
10611,기아 뉴모닝 LX 스페셜,09/07(10년형),2010.0,가솔린,4만km,,72.0,4.0,9.2,FF,,국산,918.0,470.0
10612,현대 테라칸 2.9 CRDi 디젤 JX290 2WD 고급형,04/11(05년형),2005.0,디젤,9만km,,170.0,4.0,36.0,FR,,국산,2301.0,488.0
10613,기아 K3 1.6 GDI 노블레스,14/12(15년형),2015.0,가솔린,1만km,,140.0,4.0,16.9,FF,,국산,1999.0,999.0
10614,현대 그랜드스타렉스 12인승 어린이 보호차량,15/06(16년형),2016.0,디젤,4만km,,175.0,,46.0,FR,,국산,,2050.0
10615,현대 아반떼AD 1.6 e-VGT 스마트,16/00,2016.0,디젤,10만km,,136.0,4.0,26.5,FF,,국산,1981.0,750.0
10616,GM대우 라세티 프리미어 ID CDX 고급형,10/02,2010.0,가솔린,14만km,,142.0,4.0,17.9,FF,,국산,1854.0,499.0
10617,현대 포터Ⅱ 초장축 슈퍼캡 CRDi 기본형,08/04,2008.0,디젤,25만km,,133.0,,,,수동,국산,,395.0
10618,현대 제네시스 쿠페 200 터보 P,09/07,2009.0,가솔린,14만km,,210.0,4.0,30.5,FR,,국산,2641.0,490.0
10619,현대 YF쏘나타 2.0 F20 터보 최고급형,12/01,2012.0,가솔린,12만km,,271.0,4.0,37.1,FF,,국산,2960.0,1050.0
10620,기아 K5 2.0 프레스티지,10/08(11년형),2011.0,가솔린,13만km,,165.0,4.0,20.2,FF,,국산,2595.0,690.0
10621,기아 K5 2.0 프레스티지,11/06,2011.0,가솔린,8만km,,165.0,4.0,20.2,FF,,국산,2595.0,1490.0
10622,기아 올 뉴 K7 하이브리드 2.4 HEV 노블레스,17/08,2017.0,가솔린+전기,4천km,,199.0,4.0,26.7,FF,,국산,4023.0,3780.0
10623,현대 제네시스 쿠페 380 GT R,09/02,2009.0,가솔린,10만km,,303.0,6.0,36.8,FR,,국산,3392.0,1160.0
10624,기아 봉고3 내장 탑차,15/06,2015.0,디젤,1만km,,,,,,수동,국산,,1280.0
10625,현대 그랜져HG 300 LPG 프라임,11/05,2011.0,LPG,11만km,,235.0,,28.6,FF,,국산,,1799.0
10626,쉐보레 스파크 LS 플러스,12/06,2012.0,가솔린,7만km,,75.0,4.0,9.6,FF,,국산,,300.0
10627,현대 포터Ⅱ 시티밴,08/11(09년형),2009.0,디젤,15만km,3.0,,,,FR,수동,국산,,997.0
10628,기아 포르테 1.6 CVVT SI,09/11(10년형),2010.0,가솔린,13만km,,124.0,4.0,15.9,FF,,국산,1466.0,540.0
10629,르노삼성 뉴 SM5 LE,10/07,2010.0,가솔린,15만km,,141.0,4.0,19.8,FF,,국산,2530.0,380.0
10630,밴텍 아톰 7인 오토 캠핑카,05/11(06년형),2006.0,디젤,14만km,,,,,FR,,국산,,3200.0
10631,기아 뉴 스포티지 TLX 2WD 최고급형,07/10,2007.0,디젤,8만km,,146.0,4.0,32.0,FF,,국산,2125.0,600.0
10632,현대 올 뉴 투싼 2.0 E-VGT 2WD 모던,15/06(16년형),2016.0,디젤,2만km,,186.0,4.0,41.0,FF,,국산,2655.0,2250.0
10633,현대 그랜져HG 220 디젤 프리미엄,15/09(16년형),2016.0,디젤,7만km,,202.0,4.0,45.0,FF,,국산,3452.0,2290.0
10634,쌍용 액티언 CX7 4WD 최고급형,07/02,2007.0,디젤,18만km,,145.0,4.0,31.6,FR,,국산,2373.0,450.0
10635,현대 그랜져TG Q270 LPI 모범형 패키지 2,06/01,2006.0,LPG,23만km,,165.0,,25.0,FF,,국산,2420.0,480.0
10636,현대 투스카니 2.7 엘리사 고급형,04/03,2004.0,가솔린,18만km,,175.0,6.0,25.0,FF,,국산,2135.0,220.0
10637,현대 제네시스 쿠페 380 GT P,09/06(10년형),2010.0,가솔린,11만km,,,,,,수동,국산,3042.0,1420.0
10638,현대 제네시스 BH380 로얄,10/03,2010.0,가솔린,14만km,,290.0,6.0,36.5,FR,,국산,5472.0,940.0
10639,현대 LF쏘나타 2.0 LPi 스마트,14/04(15년형),2015.0,LPG,8만km,,151.0,,19.8,FF,,국산,,899.0
10640,현대 그랜져HG 220 디젤 프리미엄,14/07(15년형),2015.0,디젤,9만km,,202.0,4.0,45.0,FF,,국산,3389.0,1750.0
10641,현대 뉴아반떼XD 1.5 VVT 골드 최고급형,04/05,2004.0,가솔린,14만km,,107.0,4.0,13.6,FF,,국산,1234.0,290.0
10642,기아 뉴모닝 LX 고급형 블랙프리미엄,08/11(09년형),2009.0,가솔린,3만km,,72.0,4.0,9.2,FF,,국산,833.0,330.0
10643,기아 뉴모닝 밴,10/11(11년형),2011.0,가솔린,1만km,,72.0,,9.2,FF,,국산,,378.0
10644,현대 NF쏘나타 F24S 프리미어 고급형,04/11(05년형),2005.0,가솔린,12만km,,166.0,4.0,23.0,FF,,국산,2575.0,430.0
10645,기아 레이 1.0 밴 고급형,12/11(13년형),2013.0,가솔린,5만km,,78.0,3.0,9.6,FF,,국산,,550.0
10646,기아 모하비 KV300 4WD 상시4WD,14/04,2014.0,디젤,8만km,,260.0,6.0,56.0,4WD,,국산,4625.0,2280.0
10647,GM대우 라세티 프리미어 ID CDX 고급형,10/11(11년형),2011.0,가솔린,7만km,,142.0,4.0,17.9,FF,,국산,1854.0,580.0
10648,현대 i30 1.6 VVT 럭셔리,09/09,2009.0,가솔린,21만km,5.0,124.0,4.0,15.9,FF,수동,국산,1482.0,375.0
10649,쉐보레 스파크 LS 플러스,11/04(12년형),2012.0,가솔린,15만km,5.0,70.0,4.0,9.4,FF,수동,국산,,350.0
10650,현대 그랜져HG 240 모던,12/11,2012.0,가솔린,3만km,,190.0,4.0,25.5,FF,,국산,2976.0,2290.0
10651,기아 K5 2세대 2.0 T-GDI SX 노블레스 스페셜,16/03,2016.0,가솔린,1만km,,245.0,4.0,36.0,FF,,국산,3125.0,2550.0
10652,기아 K7 VG270 럭셔리 프리미엄,10/03,2010.0,가솔린,12만km,,200.0,6.0,26.0,FF,,국산,3540.0,1470.0
10653,현대 그랜져TG L330 탑 메모리팩,06/06,2006.0,가솔린,21만km,,233.0,6.0,31.0,FF,,국산,3684.0,690.0
10654,현대 그랜드스타렉스 VAN 5인승 CVX 럭셔리,09/12(10년형),2010.0,디젤,30만km,5.0,174.0,,41.0,FR,수동,국산,2099.0,370.0
